report_date,state,confirmed,deaths,new_cases,new_deaths,cfr
2022-08-07,New Hampshire,339766,2634,0.0,0.0,0.0078
2022-08-08,New Hampshire,340246,2635,480.0,1.0,0.0077
2022-08-09,New Hampshire,340383,2636,137.0,1.0,0.0077
2022-08-10,New Hampshire,340668,2637,285.0,1.0,0.0077
2022-08-11,New Hampshire,340885,2640,217.0,3.0,0.0077
2022-08-12,New Hampshire,341139,2640,254.0,0.0,0.0077
2022-08-13,New Hampshire,341139,2640,0.0,0.0,0.0077
2022-08-14,New Hampshire,341139,2640,0.0,0.0,0.0077
2022-08-15,New Hampshire,341573,2641,434.0,1.0,0.0077
2022-08-16,New Hampshire,341685,2644,112.0,3.0,0.0077
2022-08-17,New Hampshire,342042,2646,357.0,2.0,0.0077
2022-08-18,New Hampshire,342248,2646,206.0,0.0,0.0077
2022-08-19,New Hampshire,342465,2647,217.0,1.0,0.0077
2022-08-20,New Hampshire,342465,2647,0.0,0.0,0.0077
2022-08-21,New Hampshire,342465,2647,0.0,0.0,0.0077
2022-08-22,New Hampshire,342921,2647,456.0,0.0,0.0077
2022-08-23,New Hampshire,343002,2652,81.0,5.0,0.0077
2022-08-24,New Hampshire,343190,2652,188.0,0.0,0.0077
2022-08-25,New Hampshire,343382,2652,192.0,0.0,0.0077
2022-08-26,New Hampshire,343491,2657,109.0,5.0,0.0077
2022-08-27,New Hampshire,343491,2657,0.0,0.0,0.0077
2022-08-28,New Hampshire,343491,2657,0.0,0.0,0.0077
2022-08-29,New Hampshire,344080,2657,589.0,0.0,0.0077
2022-08-30,New Hampshire,344160,2661,80.0,4.0,0.0077
2022-08-31,New Hampshire,344386,2662,226.0,1.0,0.0077
2022-09-01,New Hampshire,344649,2662,263.0,0.0,0.0077
2022-09-02,New Hampshire,344823,2662,174.0,0.0,0.0077
2022-09-03,New Hampshire,344823,2662,0.0,0.0,0.0077
2022-09-04,New Hampshire,344823,2662,0.0,0.0,0.0077
2022-09-05,New Hampshire,344823,2662,0.0,0.0,0.0077
2022-09-06,New Hampshire,345443,2666,620.0,4.0,0.0077
2022-09-07,New Hampshire,345443,2666,0.0,0.0,0.0077
2022-09-08,New Hampshire,345772,2670,329.0,4.0,0.0077
2022-09-09,New Hampshire,345777,2670,5.0,0.0,0.0077
2022-09-10,New Hampshire,346011,2671,234.0,1.0,0.0077
2022-09-11,New Hampshire,346011,2671,0.0,0.0,0.0077
2022-09-12,New Hampshire,346011,2671,0.0,0.0,0.0077
2022-09-13,New Hampshire,346496,2671,485.0,0.0,0.0077
2022-09-14,New Hampshire,346627,2676,131.0,5.0,0.0077
2022-09-15,New Hampshire,346949,2678,322.0,2.0,0.0077
2022-09-16,New Hampshire,347209,2682,260.0,4.0,0.0077
2022-09-17,New Hampshire,347209,2682,0.0,0.0,0.0077
2022-09-18,New Hampshire,347209,2682,0.0,0.0,0.0077
2022-09-19,New Hampshire,347415,2684,206.0,2.0,0.0077
2022-09-20,New Hampshire,347953,2687,538.0,3.0,0.0077
2022-09-21,New Hampshire,348362,2688,409.0,1.0,0.0077
2022-09-22,New Hampshire,348552,2690,190.0,2.0,0.0077
2022-09-23,New Hampshire,348898,2692,346.0,2.0,0.0077
2022-09-24,New Hampshire,348898,2692,0.0,0.0,0.0077
2022-09-25,New Hampshire,348898,2692,0.0,0.0,0.0077
2022-09-26,New Hampshire,349522,2696,624.0,4.0,0.0077
2022-09-27,New Hampshire,349630,2700,108.0,4.0,0.0077
2022-09-28,New Hampshire,349846,2703,216.0,3.0,0.0077
2022-09-29,New Hampshire,350117,2705,271.0,2.0,0.0077
